Portal 2, 19.99917,902
Counter-Strike, 14.99918,655
GTA V, 59.99918,319
GTA V, 59.99918,238
Team Fortress 2, 0918,358
Left 4 Dead 2, 4.99918,787
Garry's Mod, 9.99919,903
Team Fortress 2, 0919,584
Garry's Mod, 9.99919,151
Left 4 Dead 2, 4.99919,57
Left 4 Dead 2, 4.99919,416
GTA V, 59.99919,218
Left 4 Dead 2, 4.99919,614
Portal 2, 19.99920,61
OneShot, 9.99920,399
GTA V, 59.99920,177
Counter-Strike, 14.99920,286
Left 4 Dead 2, 4.99921,705
Garry's Mod, 9.99922,889
OneShot, 9.99922,600
OneShot, 9.99922,299
OneShot, 9.99922,537
Team Fortress 2, 0923,87
Garry's Mod, 9.99923,763
Counter-Strike, 14.99923,300
Team Fortress 2, 0923,406
Team Fortress 2, 0923,360
OneShot, 9.99923,858
Left 4 Dead 2, 4.99923,417
Garry's Mod, 9.99924,874
GTA V, 59.99924,407
Garry's Mod, 9.99924,958
Garry's Mod, 9.99925,532
Counter-Strike, 14.99925,835
GTA V, 59.99925,847
OneShot, 9.99926,510
Counter-Strike, 14.99926,244
Portal 2, 19.99926,512
OneShot, 9.99926,677
Garry's Mod, 9.99926,429
OneShot, 9.99926,494
Left 4 Dead 2, 4.99926,744
Portal 2, 19.99927,157
Left 4 Dead 2, 4.99928,597
GTA V, 59.99929,145
Team Fortress 2, 0929,852
OneShot, 9.99929,99
Portal 2, 19.99929,633
Garry's Mod, 9.99929,306
Left 4 Dead 2, 4.99929,629
Garry's Mod, 9.99929,536
GTA V, 59.99930,924
GTA V, 59.99930,387
Counter-Strike, 14.99930,135
Counter-Strike, 14.99930,309
Counter-Strike, 14.99931,325
GTA V, 59.99931,824
OneShot, 9.99931,530
Counter-Strike, 14.99931,402
Garry's Mod, 9.99931,19
Garry's Mod, 9.99932,205
OneShot, 9.99932,76
Left 4 Dead 2, 4.99932,994
Portal 2, 19.99933,529
OneShot, 9.99934,377
Counter-Strike, 14.99934,188
Left 4 Dead 2, 4.99934,514
OneShot, 9.99934,362
Portal 2, 19.99934,366
GTA V, 59.99934,511
Left 4 Dead 2, 4.99935,272
Portal 2, 19.99935,864
Counter-Strike, 14.99935,831
Garry's Mod, 9.99935,546
GTA V, 59.99935,490
Left 4 Dead 2, 4.99935,710
Garry's Mod, 9.99936,420
Team Fortress 2, 0936,857
Garry's Mod, 9.99936,515
Garry's Mod, 9.99936,86
Team Fortress 2, 0936,868
Team Fortress 2, 0936,279
Garry's Mod, 9.99936,962
Left 4 Dead 2, 4.99937,408
Garry's Mod, 9.99937,246
OneShot, 9.99937,384
OneShot, 9.99937,221
GTA V, 59.99937,866
Counter-Strike, 14.99938,270
GTA V, 59.99939,290
OneShot, 9.99939,832
Counter-Strike, 14.99940,118
Portal 2, 19.99940,863
OneShot, 9.99940,507
Left 4 Dead 2, 4.99941,941
OneShot, 9.99941,184
OneShot, 9.99942,239
Garry's Mod, 9.99942,498
Portal 2, 19.99942,991
OneShot, 9.99942,484
GTA V, 59.99942,97
OneShot, 9.99943,141
GTA V, 59.99943,548
Left 4 Dead 2, 4.99943,390
Team Fortress 2, 0943,899
Garry's Mod, 9.99944,183
Counter-Strike, 14.99944,967
Portal 2, 19.99944,974
Left 4 Dead 2, 4.99944,550
Team Fortress 2, 0944,226
Portal 2, 19.99944,752
Portal 2, 19.99945,228
GTA V, 59.99945,750
OneShot, 9.99945,839
Counter-Strike, 14.99945,41
OneShot, 9.99945,85
Portal 2, 19.99946,888
Left 4 Dead 2, 4.99946,858
OneShot, 9.99946,499
Counter-Strike, 14.99946,190
Left 4 Dead 2, 4.99947,192
Counter-Strike, 14.99947,472
Counter-Strike, 14.99947,211
Garry's Mod, 9.99947,187
Left 4 Dead 2, 4.99947,90
Left 4 Dead 2, 4.99948,40
Left 4 Dead 2, 4.99948,339
Portal 2, 19.99948,100
OneShot, 9.99948,92
GTA V, 59.99948,577
Team Fortress 2, 0948,230
GTA V, 59.99949,962
GTA V, 59.99950,815
Counter-Strike, 14.99950,941
OneShot, 9.99950,704
GTA V, 59.99950,242
Portal 2, 19.99950,794
Garry's Mod, 9.99950,977
Garry's Mod, 9.99950,443
Counter-Strike, 14.99951,252
GTA V, 59.99951,78
OneShot, 9.99951,12
Left 4 Dead 2, 4.99951,101
Portal 2, 19.99952,857
GTA V, 59.99952,889
OneShot, 9.99952,439
OneShot, 9.99953,27
OneShot, 9.99953,162
Team Fortress 2, 0953,179
OneShot, 9.99953,732
OneShot, 9.99953,95
Counter-Strike, 14.99953,907
Garry's Mod, 9.99953,68
Left 4 Dead 2, 4.99954,341
Counter-Strike, 14.99954,249
OneShot, 9.99954,761
Left 4 Dead 2, 4.99954,187
Portal 2, 19.99955,980
GTA V, 59.99955,40
GTA V, 59.99955,12
GTA V, 59.99955,804
Left 4 Dead 2, 4.99955,115
OneShot, 9.99955,428
Counter-Strike, 14.99955,587
OneShot, 9.99956,460
GTA V, 59.99956,554
OneShot, 9.99956,277
Portal 2, 19.99956,26
Garry's Mod, 9.99957,601
Team Fortress 2, 0957,805
Counter-Strike, 14.99957,929
Left 4 Dead 2, 4.99957,963
Team Fortress 2, 0957,250
OneShot, 9.99957,606
OneShot, 9.99957,716
Portal 2, 19.99958,330
Counter-Strike, 14.99958,51
Garry's Mod, 9.99958,270
Left 4 Dead 2, 4.99958,646
Portal 2, 19.99958,234
OneShot, 9.99958,9
Left 4 Dead 2, 4.99959,656
GTA V, 59.99959,297
Team Fortress 2, 0959,513
Portal 2, 19.99959,55
OneShot, 9.99959,785
Left 4 Dead 2, 4.99960,130
Portal 2, 19.99960,429
Portal 2, 19.99960,648
Portal 2, 19.99960,746
Portal 2, 19.99961,320
Garry's Mod, 9.99961,852
Team Fortress 2, 0961,129
OneShot, 9.99961,471
Portal 2, 19.99961,335
Garry's Mod, 9.99961,16
Portal 2, 19.99962,639
GTA V, 59.99962,156
Team Fortress 2, 0962,297
Left 4 Dead 2, 4.99962,761
Team Fortress 2, 0962,796
Portal 2, 19.99962,20
OneShot, 9.99963,205
Team Fortress 2, 0963,165
Left 4 Dead 2, 4.99963,753
Counter-Strike, 14.99963,438
Left 4 Dead 2, 4.99963,772
Portal 2, 19.99964,368
Portal 2, 19.99964,871
Portal 2, 19.99964,956
Team Fortress 2, 0964,473
Team Fortress 2, 0965,334
Portal 2, 19.99966,323
Garry's Mod, 9.99966,580
Counter-Strike, 14.99966,999
OneShot, 9.99966,87
GTA V, 59.99966,105
OneShot, 9.99966,391
OneShot, 9.99966,657
Garry's Mod, 9.99967,778
Garry's Mod, 9.99968,257
GTA V, 59.99968,317
Team Fortress 2, 0968,565
Portal 2, 19.99969,944
OneShot, 9.99969,74
Left 4 Dead 2, 4.99969,327
Left 4 Dead 2, 4.99969,424
Team Fortress 2, 0969,101
GTA V, 59.99969,807
Counter-Strike, 14.99969,886
Portal 2, 19.99970,376
Left 4 Dead 2, 4.99970,68
Portal 2, 19.99970,938
Team Fortress 2, 0970,384
Garry's Mod, 9.99970,3
Counter-Strike, 14.99970,43
Counter-Strike, 14.99970,259
Garry's Mod, 9.99971,841
Team Fortress 2, 0972,132
Garry's Mod, 9.99972,244
GTA V, 59.99972,739
Team Fortress 2, 0972,812
Counter-Strike, 14.99973,558
Garry's Mod, 9.99973,789
Left 4 Dead 2, 4.99973,53
OneShot, 9.99973,47
Garry's Mod, 9.99974,110
OneShot, 9.99974,722
Team Fortress 2, 0974,208
Team Fortress 2, 0975,895
Garry's Mod, 9.99975,644
Garry's Mod, 9.99975,282
OneShot, 9.99975,329
GTA V, 59.99976,355
Left 4 Dead 2, 4.99976,668
GTA V, 59.99977,125
Team Fortress 2, 0977,232
Team Fortress 2, 0977,803
Team Fortress 2, 0978,842
Left 4 Dead 2, 4.99978,509
Portal 2, 19.99978,466
Counter-Strike, 14.99978,835
GTA V, 59.99978,324
Portal 2, 19.99978,513
Counter-Strike, 14.99979,294
Garry's Mod, 9.99979,899
GTA V, 59.99979,56
GTA V, 59.99979,835
OneShot, 9.99979,331
Garry's Mod, 9.99980,933
OneShot, 9.99981,58
GTA V, 59.99981,70
GTA V, 59.99981,108
Garry's Mod, 9.99981,411
Portal 2, 19.99981,226
Counter-Strike, 14.99982,343
Team Fortress 2, 0982,596
OneShot, 9.99982,149
Garry's Mod, 9.99982,545
OneShot, 9.99983,624
Garry's Mod, 9.99983,715
Garry's Mod, 9.99983,865
Portal 2, 19.99983,951
Team Fortress 2, 0983,483
Left 4 Dead 2, 4.99983,587
Garry's Mod, 9.99983,264
Team Fortress 2, 0984,512
OneShot, 9.99984,257
OneShot, 9.99984,479
OneShot, 9.99984,359
Left 4 Dead 2, 4.99984,145
Counter-Strike, 14.99984,20
Counter-Strike, 14.99985,98
Portal 2, 19.99985,375
Team Fortress 2, 0985,373
Team Fortress 2, 0985,279
Garry's Mod, 9.99985,226
Left 4 Dead 2, 4.99985,842
OneShot, 9.99986,167
GTA V, 59.99986,163
GTA V, 59.99986,357
Counter-Strike, 14.99986,378
Left 4 Dead 2, 4.99986,647
GTA V, 59.99986,755
Garry's Mod, 9.99986,490
GTA V, 59.99987,52
Counter-Strike, 14.99987,607
Left 4 Dead 2, 4.99987,591
Portal 2, 19.99987,343
Portal 2, 19.99987,166
Left 4 Dead 2, 4.99987,615
Counter-Strike, 14.99988,560
GTA V, 59.99989,663
Portal 2, 19.99989,55
Team Fortress 2, 0989,430
Portal 2, 19.99989,700
Team Fortress 2, 0990,164
GTA V, 59.99990,642
Left 4 Dead 2, 4.99990,564
Portal 2, 19.99991,747
OneShot, 9.99991,530
OneShot, 9.99992,491
Counter-Strike, 14.99993,344
Counter-Strike, 14.99993,928
Counter-Strike, 14.99993,859
Garry's Mod, 9.99993,70
Left 4 Dead 2, 4.99993,327
Counter-Strike, 14.99994,216
Counter-Strike, 14.99994,985
Counter-Strike, 14.99994,884
Counter-Strike, 14.99994,492
Team Fortress 2, 0995,865
OneShot, 9.99995,329
OneShot, 9.99995,953
Left 4 Dead 2, 4.99995,308
Team Fortress 2, 0996,77
Portal 2, 19.99996,77
Portal 2, 19.99996,889
Counter-Strike, 14.99996,125
Garry's Mod, 9.99996,108
Garry's Mod, 9.99997,760
Garry's Mod, 9.99997,848
Garry's Mod, 9.99998,622
GTA V, 59.99999,148
OneShot, 9.99999,752
Left 4 Dead 2, 4.99999,752
GTA V, 59.99999,334
GTA V, 59.99999,458
GTA V, 59.991000,10
Team Fortress 2, 01000,728
GTA V, 59.991000,801
GTA V, 59.991000,309
OneShot, 9.991000,298
Team Fortress 2, 01000,890
Garry's Mod, 9.991000,410
